Price,Volume,Side
86732.816740,0.000000,bid
86732.806760,0.000000,bid
86729.543300,0.000125,bid
86729.533320,0.008517,bid
86727.277840,0.000000,bid
86726.170060,0.028769,bid
86720.561300,0.424434,bid
86720.221980,0.000000,bid
86720.212000,0.000000,bid
86717.806820,0.575430,bid
86703.625240,0.000000,bid
86702.547400,0.000000,bid
86672.617380,0.000000,bid
86259.944380,0.050000,bid
86748.425460,0.008215,offer
86748.435440,0.079645,offer
86748.445420,0.000000,offer
86753.834620,0.114814,offer
86754.652980,0.000000,offer
86759.962340,0.000000,offer
86768.116000,0.000000,offer
86790.331480,0.000000,offer
86732.826720,0.000125,bid
86732.816740,0.074313,bid
86732.806760,0.118100,bid
86729.553280,0.010507,bid
86729.543300,0.000000,bid
86729.533320,0.000000,bid
86727.337720,0.028768,bid
86726.170060,0.000000,bid
86684.483600,0.351333,bid
86684.473620,0.000000,bid
86649.992720,1.229067,bid
86649.982740,0.000000,bid
86259.944380,0.000000,bid
86741.499340,0.183645,offer
86769.114000,1.000000,offer
84223.585260,0.000000,bid
83763.547180,0.000000,bid
83722.788860,0.000000,bid
82775.547140,0.000000,bid
86769.114000,0.000000,offer
86866.977880,1.149513,offer
86712.247960,1.492505,bid
86684.493580,0.351333,bid
86684.483600,0.000000,bid
86768.116000,1.000000,offer
86729.553280,0.000000,bid
86725.192020,0.010507,bid
86702.547400,0.923622,bid
86672.617380,1.255797,bid
86672.198220,1.647027,bid
86650.002700,1.229067,bid
86649.992720,0.000000,bid
86759.972320,0.892001,offer
86781.030120,0.367898,offer
86781.040100,0.000000,offer
86790.331480,1.649049,offer
78067.342420,0.000256,bid
86729.533320,0.010234,bid
86725.920560,0.115075,bid
86725.192020,0.000000,bid
86722.846720,0.000000,bid
86703.615260,0.000000,bid
86684.523520,0.351333,bid
86684.493580,0.000000,bid
86650.012680,1.229066,bid
86650.002700,0.000000,bid
86768.116000,0.000000,offer
89000.841600,0.000007,offer
86741.499340,0.182281,offer
86769.114000,1.000000,offer
86729.533320,0.000000,bid
86727.337720,0.000000,bid
86725.920560,0.000000,bid
86725.880640,0.028769,bid
86725.192020,0.010507,bid
86724.483440,0.000000,bid
86723.136140,0.115079,bid
86684.533500,0.351333,bid
86684.523520,0.000000,bid
86644.623480,0.437097,bid
75898.808180,0.000000,bid
86769.114000,0.000000,offer
86768.116000,1.000000,offer
86727.387620,0.028768,bid
86725.880640,0.000000,bid
86725.701000,0.010507,bid
86725.691020,0.115075,bid
86725.192020,0.000000,bid
86720.551320,0.000000,bid
86684.543480,0.351333,bid
86684.533500,0.000000,bid
86650.022660,1.229066,bid
86650.012680,0.000000,bid
86727.387620,0.000000,bid
86726.010380,0.028769,bid
86725.691020,0.000000,bid
86721.968480,0.115080,bid
86719.962500,0.115083,bid
86768.116000,1.000000,offer
86781.020140,0.367898,offer
86781.030120,0.000000,offer
89000.841600,0.000000,offer
86741.489360,0.064179,bid
86726.010380,0.000000,bid
86719.962500,0.000000,bid
86725.701000,0.000000,bid
86725.192020,0.010507,bid
86724.962480,0.028769,bid
86717.048340,0.147105,bid
86714.034380,0.000000,bid
86706.958560,1.151003,bid
86698.764980,0.149140,bid
86690.341860,0.000000,bid
86688.645260,0.000000,bid
86684.573420,0.351333,bid
86684.543480,0.000000,bid
86682.587400,0.000000,bid
86659.962740,2.879069,bid
86650.032640,1.229066,bid
86650.022660,0.000000,bid
86717.527380,0.000000,bid
86747.307700,0.000000,offer
86726.289820,0.028769,bid
86724.962480,0.000000,bid
86724.593220,0.115077,bid
86723.136140,0.000000,bid
86716.150140,1.100000,bid
86684.583400,0.351333,bid
86684.573420,0.000000,bid
86679.882820,2.878407,bid
86669.004620,0.000016,bid
86668.994640,0.000000,bid
86650.042620,1.229066,bid
86650.032640,0.000000,bid
86716.748940,0.034533,bid
86684.593380,0.351333,bid
86684.583400,0.000000,bid
86669.004620,0.000000,bid
86667.318000,0.001130,bid
86746.529260,0.034533,offer
86781.010160,0.367898,offer
86781.020140,0.000000,offer
86726.289820,0.000000,bid
86724.722960,0.028769,bid
86724.593220,0.000000,bid
86720.810800,0.115082,bid
86718.914600,0.115084,bid
86650.052600,1.229066,bid
86650.042620,0.000000,bid
86725.840720,0.028769,bid
86724.722960,0.000000,bid
86723.375660,0.115079,bid
86721.968480,0.000000,bid
86684.603360,0.351332,bid
86684.593380,0.000000,bid
86741.489360,0.048789,bid
86718.914600,0.000000,bid
86684.413740,0.138972,bid
86683.944680,0.000000,bid
86681.779020,0.000000,bid
86679.473640,0.812209,bid
86677.387820,0.534415,bid
83896.141460,0.000000,bid
83123.938960,0.000000,bid
86776.668860,0.367916,offer
86780.581020,0.118661,offer
86781.010160,0.000000,offer
86793.784560,0.289607,offer
86798.056000,0.000000,offer
86732.826720,0.000000,bid
86732.816740,0.000000,bid
86732.806760,0.000000,bid
86729.553280,0.017259,bid
86729.543300,0.000125,bid
86729.533320,0.013317,bid
86725.840720,0.000000,bid
86725.192020,0.000000,bid
86724.243920,0.028769,bid
86723.375660,0.000000,bid
86712.247960,0.000000,bid
86712.228000,0.000000,bid
86711.220020,0.921033,bid
86684.603360,0.000000,bid
86680.282020,0.351350,bid
86259.944380,0.050000,bid
86741.499340,0.300381,offer
86768.116000,0.000000,offer
86790.081980,2.971504,offer
86828.225540,1.548154,offer
86835.980000,0.651541,offer
86836.828300,0.000000,offer
87762.443360,0.003770,offer
86729.603180,0.000125,bid
86729.593200,0.000000,bid
86729.583220,0.000000,bid
86729.573240,0.000000,bid
86729.563260,0.000000,bid
86729.553280,0.000000,bid
86729.543300,0.000000,bid
86708.236000,1.000000,bid
86766.120000,1.000000,offer
86775.022160,0.367923,offer
86776.668860,0.000000,offer
86792.137860,0.289613,offer
86793.784560,0.000000,offer
86729.683020,0.000125,bid
86729.673040,0.017259,bid
86729.663060,0.010186,bid
86729.653080,0.000000,bid
86729.643100,0.000000,bid
86729.633120,0.000000,bid
86729.623140,0.000000,bid
86729.613160,0.000000,bid
86729.603180,0.000000,bid
86729.543300,0.000000,bid
86729.533320,0.003453,bid
86620.292240,3.574108,bid
86592.148640,0.093565,bid
86554.124840,0.000000,bid
86741.499340,0.452111,offer
86766.120000,0.000000,offer
86774.163880,0.000166,offer
86780.571040,0.000000,offer
86829.722540,0.042488,offer
86833.215540,0.000000,offer
86835.970020,0.651541,offer
86835.980000,0.000000,offer
86729.742900,0.000125,bid
86729.732920,0.000000,bid
86729.722940,0.000000,bid
86729.712960,0.000000,bid
86729.702980,0.000000,bid
86729.693000,0.000000,bid
86729.683020,0.000000,bid
86729.673040,0.000000,bid
86606.350180,0.000000,bid
86172.709200,0.050000,bid
86761.968320,1.311080,offer
86765.122000,1.000000,offer
86729.802780,0.000000,bid
86729.792800,0.000000,bid
86729.782820,0.000000,bid
86729.772840,0.000000,bid
86729.762860,0.000000,bid
86729.752880,0.000000,bid
86729.742900,0.000000,bid
86729.673040,0.000125,bid
86725.192020,0.010507,bid
86717.048340,0.792272,bid
86606.350180,0.000000,bid
86729.872640,0.017259,bid
86729.862660,0.000000,bid
86729.852680,0.000000,bid
86729.842700,0.000000,bid
86729.832720,0.000000,bid
86729.822740,0.000000,bid
86729.812760,0.000000,bid
86729.673040,0.000000,bid
86729.663060,0.000000,bid
86729.543300,0.000125,bid
86606.350180,0.050000,bid
86172.709200,0.000000,bid
75898.808180,0.006541,bid
86775.012180,0.367923,offer
86775.022160,0.000000,offer
86835.950060,0.651541,offer
86835.970020,0.000000,offer
86729.902580,0.000000,bid
86729.892600,0.000000,bid
86729.882620,0.000000,bid
86729.872640,0.000000,bid
86729.543300,0.000125,bid
91597.298280,0.000006,offer
78067.342420,0.000000,bid
86835.940080,0.648242,offer
86835.950060,0.000000,offer
86729.553280,0.000125,bid
86729.543300,0.009249,bid
86725.790820,0.028769,bid
86725.192020,0.000000,bid
86724.243920,0.000000,bid
86724.094220,0.115078,bid
86722.317780,0.115080,bid
86741.499340,0.451900,offer
86835.930100,0.648242,offer
86835.940080,0.000000,offer
91520.352480,0.001856,offer
86677.138320,0.000000,bid
86672.986640,0.143835,bid
86835.920120,0.648242,offer
86835.930100,0.000000,offer
86545.971180,1.898629,bid
86729.583220,0.017384,bid
86729.573240,0.009938,bid
86729.563260,0.000000,bid
86729.553280,0.000000,bid
86729.543300,0.000000,bid
86606.350180,0.050000,bid
86172.709200,0.050000,bid
86835.910140,0.648242,offer
86835.920120,0.000000,offer
91597.298280,0.000000,offer
86729.653080,0.000125,bid
86729.643100,0.000000,bid
86729.633120,0.000000,bid
86729.623140,0.000000,bid
86729.613160,0.000000,bid
86729.603180,0.000000,bid
86729.593200,0.000000,bid
86729.583220,0.000000,bid
86606.350180,0.000000,bid
86775.002200,0.367923,offer
86775.012180,0.000000,offer
86729.712960,0.000000,bid
86729.702980,0.000000,bid
86729.693000,0.000000,bid
86729.683020,0.000000,bid
86729.673040,0.000000,bid
86729.663060,0.000000,bid
86729.653080,0.000000,bid
86729.583220,0.000000,bid
86729.573240,0.000000,bid
86729.553280,0.000125,bid
86729.543300,0.009898,bid
86606.350180,0.000000,bid
86172.709200,0.000000,bid
86729.792800,0.000125,bid
86729.782820,0.017259,bid
86729.772840,0.000000,bid
86729.762860,0.000000,bid
86729.752880,0.000000,bid
86729.742900,0.000000,bid
86729.732920,0.000000,bid
86729.722940,0.000000,bid
86729.553280,0.000000,bid
86606.350180,0.050000,bid
81895.420920,0.001626,bid
86741.499340,0.451888,offer
86835.900160,0.648242,offer
86835.910140,0.000000,offer
86729.852680,0.000125,bid
86729.842700,0.017259,bid
86729.832720,0.000000,bid
86729.822740,0.000000,bid
86729.812760,0.000000,bid
86729.802780,0.000000,bid
86729.792800,0.000000,bid
86729.782820,0.000000,bid
86729.553280,0.000000,bid
86729.932520,0.017259,bid
86729.922540,0.000000,bid
86729.912560,0.000000,bid
86729.902580,0.000000,bid
86729.892600,0.000000,bid
86729.882620,0.000000,bid
86729.872640,0.000000,bid
86729.862660,0.000125,bid
86729.852680,0.009639,bid
86729.842700,0.000000,bid
86729.543300,0.000000,bid
86835.890180,0.648242,offer
86835.900160,0.000000,offer
86730.002380,0.000125,bid
86729.992400,0.017259,bid
86729.982420,0.000000,bid
86729.972440,0.000000,bid
86729.962460,0.000000,bid
86729.952480,0.000000,bid
86729.942500,0.000000,bid
86729.932520,0.000000,bid
86729.862660,0.000000,bid
86729.852680,0.000000,bid
86729.543300,0.010012,bid
84280.551100,0.000000,bid
86730.062260,0.000000,bid
86730.052280,0.000000,bid
86730.042300,0.000000,bid
86730.032320,0.000000,bid
86730.022340,0.000000,bid
86730.012360,0.000000,bid
86730.002380,0.000000,bid
86729.992400,0.000000,bid
86729.553280,0.000125,bid
86768.734760,0.008820,offer
86835.880200,0.648242,offer
86835.890180,0.000000,offer
86730.122140,0.000000,bid
86730.112160,0.000000,bid
86730.102180,0.000000,bid
86730.092200,0.000000,bid
86730.082220,0.000000,bid
86730.072240,0.000000,bid
86729.553280,0.000125,bid
92513.272660,0.000006,offer
86708.245980,1.445480,bid
86707.766940,0.000000,bid
86681.789000,2.557725,bid
86651.230240,1.148562,bid
86622.398020,0.160499,bid
86620.292240,0.000000,bid
75898.808180,0.000000,bid
86774.992220,0.367923,offer
86775.002200,0.000000,offer
86799.363380,0.255600,offer
86835.850260,0.478091,offer
86835.880200,0.000000,offer
86702.547400,0.000000,bid
86672.617380,0.000000,bid
86672.198220,0.000000,bid
86759.972320,0.000000,offer
86790.081980,1.327552,offer
86790.331480,0.000000,offer
87762.443360,0.000000,offer
86835.830300,0.478091,offer
86835.850260,0.000000,offer
92513.272660,0.000000,offer
86828.225540,2.438095,offer
86702.427640,0.925531,bid
86672.088440,1.701142,bid
86759.134000,0.924760,offer
86774.982240,0.367923,offer
86774.992220,0.000000,offer
86789.493160,1.615118,offer
86835.820320,0.478091,offer
86835.830300,0.000000,offer
84281.299600,0.011841,bid
83726.301820,0.014304,bid
86835.810340,0.648243,offer
86835.820320,0.000000,offer
86835.780400,0.648243,offer
86835.810340,0.000000,offer
92947.073320,0.000006,offer
83725.553320,0.000000,bid
83544.376400,0.000000,bid
83288.589000,0.000000,bid
82849.119700,0.000000,bid
82320.079900,0.000000,bid
39920.000000,39.434872,bid
86774.972260,0.367923,offer
86774.982240,0.000000,offer
86761.968320,0.812669,offer
86765.122000,0.000000,offer
86766.120000,1.000000,offer
86835.760440,0.648243,offer
86835.780400,0.000000,offer
86765.431380,0.894030,offer
86729.613160,0.000125,bid
86729.603180,0.017259,bid
86729.593200,0.000000,bid
86729.583220,0.000000,bid
86729.573240,0.010143,bid
86729.563260,0.000000,bid
86729.553280,0.000000,bid
86729.543300,0.000000,bid
86606.350180,0.000000,bid
86172.709200,0.050000,bid
86835.750460,0.648243,offer
86835.760440,0.000000,offer
92947.073320,0.000000,offer
86729.683020,0.017259,bid
86729.673040,0.000125,bid
86729.663060,0.000000,bid
86729.653080,0.000000,bid
86729.643100,0.000000,bid
86729.633120,0.000000,bid
86729.623140,0.000000,bid
86729.613160,0.000000,bid
86729.603180,0.000000,bid
86729.583220,0.000000,bid
86606.350180,0.050000,bid
86741.499340,0.451775,offer
86729.732920,0.000125,bid
86729.722940,0.000000,bid
86729.712960,0.009990,bid
86729.702980,0.000000,bid
86729.693000,0.000000,bid
86729.683020,0.000000,bid
86729.673040,0.000000,bid
86729.573240,0.000000,bid
86702.437620,0.603106,bid
86672.617380,1.288266,bid
86606.350180,0.050000,bid
86172.709200,0.000000,bid
86765.431380,0.338457,offer
86766.120000,0.000000,offer
86729.792800,0.000000,bid
86729.782820,0.000000,bid
86729.772840,0.000000,bid
86729.762860,0.000000,bid
86729.752880,0.000000,bid
86729.742900,0.000000,bid
86729.732920,0.000000,bid
86729.722940,0.000125,bid
75898.808180,0.006541,bid
86765.122000,1.000000,offer
86774.962280,0.355209,offer
86774.972260,0.000000,offer
86835.730500,0.648244,offer
86835.750460,0.000000,offer
86729.872640,0.000125,bid
86729.862660,0.017259,bid
86729.852680,0.000000,bid
86729.842700,0.000000,bid
86729.832720,0.010050,bid
86729.822740,0.000000,bid
86729.812760,0.000000,bid
86729.802780,0.000000,bid
86729.722940,0.000000,bid
86729.712960,0.000000,bid
86741.489360,0.000000,bid
86735.461440,0.000000,bid
86734.653060,0.079645,bid
86729.932520,0.000125,bid
86729.922540,0.018704,bid
86729.912560,0.000000,bid
86729.902580,0.000000,bid
86729.892600,0.000000,bid
86729.882620,0.000000,bid
86729.872640,0.000000,bid
86729.862660,0.000000,bid
86729.842700,0.000000,bid
86729.832720,0.000000,bid
86729.533320,0.000000,bid
86729.523340,0.000000,bid
86728.435520,0.000000,bid
86728.425540,0.000000,bid
86727.866660,0.048495,bid
86725.182040,0.000000,bid
86723.914580,0.000000,bid
86722.317780,0.000000,bid
86717.816800,0.228326,bid
86680.282020,0.000000,bid
86679.473640,0.000000,bid
86677.387820,0.000000,bid
86676.749100,0.354451,bid
86675.611380,0.812245,bid
86673.525560,0.534439,bid
86651.230240,0.000000,bid
86650.052600,0.000000,bid
86642.068600,1.257264,bid
86259.944380,0.000000,bid
86739.094160,0.118100,offer
86739.144060,0.026923,offer
86739.154040,0.043826,offer
86739.213920,0.000669,offer
86739.223900,0.000892,offer
86739.233880,0.000000,offer
86740.830680,0.291012,offer
86740.840660,0.095000,offer
86741.010320,0.041129,offer
86741.070200,0.000747,offer
86741.080180,0.000000,offer
86741.429480,0.028252,offer
86741.479380,0.000000,offer
86741.489360,0.009300,offer
86741.499340,0.318090,offer
86744.183960,0.020720,offer
86746.239840,0.000000,offer
86748.425460,0.119108,offer
86748.455400,0.000000,offer
86748.465380,0.000000,offer
86750.531240,0.000000,offer
86751.429440,0.000000,offer
86752.447400,0.114814,offer
86752.457380,0.276644,offer
86752.647000,0.000000,offer
86753.834620,0.000000,offer
86761.968320,0.812669,offer
86762.617020,0.000000,offer
86772.247720,0.000000,offer
86772.257700,0.000000,offer
86772.786640,0.355218,offer
86774.962280,0.000000,offer
86789.483180,3.117090,offer
86790.002140,0.289620,offer
86790.081980,0.000000,offer
86792.137860,0.000000,offer
86793.834460,0.000000,offer
86813.405240,0.118657,offer
86815.191660,0.000000,offer
86815.201640,0.000000,offer
86828.225540,0.889941,offer
86835.720520,0.648244,offer
86835.730500,0.000000,offer
86836.409140,0.423715,offer
86838.405140,0.000000,offer
86734.663040,0.000000,bid
86734.653060,0.079689,bid
86729.932520,0.000125,bid
86725.800800,0.003453,bid
86720.820780,0.000000,bid
86719.423580,0.115084,bid
86708.245980,0.000000,bid
86708.236000,0.000000,bid
86707.238000,1.000000,bid
86706.090300,0.118100,bid
86667.318000,0.001109,bid
86259.944380,0.050000,bid
83896.889960,0.013085,bid
83124.677480,0.016808,bid
86734.673020,0.142595,offer
86738.964420,0.000125,offer
86738.974400,0.089327,offer
86738.984380,0.066817,offer
86739.004340,0.000652,offer
86739.014320,0.000870,offer
86739.024300,0.053988,offer
86739.084180,0.000000,offer
86739.094160,0.000000,offer
86739.104140,0.000000,offer
86739.114120,0.000000,offer
86739.134080,0.000000,offer
86739.144060,0.000000,offer
86739.154040,0.000000,offer
86739.213920,0.000000,offer
86739.223900,0.000000,offer
86739.283780,0.172586,offer
86740.830680,0.556694,offer
86741.010320,0.000000,offer
86741.070200,0.000000,offer
86741.429480,0.000000,offer
86741.489360,0.000000,offer
86741.499340,0.000260,offer
86743.355620,0.693360,offer
86743.445440,0.172578,offer
86748.156000,0.079645,offer
86748.165980,0.761595,offer
86748.175960,1.150457,offer
86748.425460,0.000000,offer
86748.435440,0.000000,offer
86750.531240,0.000000,offer
86752.447400,0.000000,offer
86752.457380,0.198857,offer
86753.076140,0.000000,offer
86753.824640,0.114814,offer
86753.834620,0.079645,offer
86753.844600,0.000000,offer
86754.313660,0.050000,offer
86760.132000,1.000000,offer
86761.968320,0.000000,offer
86762.597060,2.875663,offer
86765.122000,0.000000,offer
86768.425380,0.000000,offer
86768.435360,0.040274,offer
86781.349480,2.875042,offer
86786.080000,3.000000,offer
86789.483180,0.000000,offer
86791.070000,0.000000,offer
86792.547040,0.000000,offer
86802.726640,2.874334,offer
87187.954640,0.050000,offer
86729.932520,0.037958,bid
86729.922540,0.014643,bid
86727.876640,0.000125,bid
86722.557300,0.057543,bid
86679.723140,0.354439,bid
86679.164260,0.812212,bid
86677.068460,0.534417,bid
86676.749100,0.000000,bid
86675.611380,0.000000,bid
86673.525560,0.000000,bid
86645.282160,1.501136,bid
86645.272180,1.257217,bid
86644.623480,0.000000,bid
86642.068600,0.000000,bid
86740.820700,0.052367,offer
86751.090120,0.581546,offer
86752.447400,0.114814,offer
86753.824640,0.000000,offer
86759.862540,0.000000,offer
86772.786640,0.000000,offer
86776.379440,0.355203,offer
86790.002140,0.000000,offer
86793.415300,0.289609,offer
86729.942500,0.000125,bid
86727.876640,0.000000,bid
86727.866660,0.049557,bid
86725.790820,0.000000,bid
86725.182040,0.003677,bid
86724.094220,0.000000,bid
86723.305800,0.028770,bid
86720.561300,0.195454,bid
86717.806820,0.000000,bid
86716.748940,0.000000,bid
86715.391660,0.575446,bid
86638.166420,0.000000,bid
86637.447860,0.088603,bid
86259.944380,0.000000,bid
75898.808180,0.000000,bid
86734.673020,0.140360,offer
86770.920380,0.043706,offer
86784.882400,0.000000,offer
86827.676640,0.042488,offer
86829.722540,0.000000,offer
87187.954640,0.000000,offer
86725.162080,0.028769,bid
86723.505400,0.115078,bid
86723.305800,0.000000,bid
86734.663040,0.017259,offer
86738.954440,0.000125,offer
86738.964420,0.011657,offer
86738.974400,0.079536,offer
86751.080140,0.114814,offer
86752.447400,0.000000,offer
102311.536860,0.000009,offer
86725.162080,0.000000,bid
86723.505400,0.000000,bid
86679.743100,0.354439,bid
86679.723140,0.000000,bid
86645.282160,1.257217,bid
86645.272180,0.000000,bid
86741.359620,0.172582,offer
86750.531240,0.114814,offer
86751.080140,0.000000,offer
86760.132000,0.000000,offer
86776.369460,0.355203,offer
86776.379440,0.000000,offer
86781.090000,3.000000,offer
86786.080000,0.000000,offer
86724.822760,0.028769,bid
86748.165980,1.084211,offer
86760.132000,1.000000,offer
87759.569120,0.018168,offer
86734.653060,0.079604,bid
86774.004200,0.355213,offer
86776.369460,0.000000,offer
86791.060020,0.289616,offer
86793.415300,0.000000,offer
86835.091780,0.648248,offer
86835.720520,0.000000,offer
86716.669100,0.034533,bid
86835.081800,0.648248,offer
86835.091780,0.000000,offer
102311.536860,0.000000,offer
86734.653060,0.103672,bid
86620.292240,2.720301,bid
86513.496260,0.000000,bid
86760.132000,0.000000,offer
86773.994220,0.355213,offer
86774.004200,0.000000,offer
86835.071820,0.648249,offer
86835.081800,0.000000,offer
86724.822760,0.000000,bid
83764.305660,0.014297,bid
82776.295640,0.019291,bid
86734.663040,0.135359,offer
86760.132000,1.000000,offer
86729.922540,0.000000,bid
86722.996420,0.115079,bid
86722.916580,0.000000,bid
86717.048340,1.125946,bid
86717.018400,0.000000,bid
86679.743100,0.000000,bid
86679.164260,0.000000,bid
86677.068460,0.000000,bid
86675.292020,0.354457,bid
86674.643320,0.812254,bid
86672.547520,0.534445,bid
86734.663040,0.118225,offer
86738.954440,0.000000,offer
86775.511180,0.036353,offer
86787.886380,0.000000,offer
86788.904340,0.289624,offer
86791.060020,0.000000,offer
86832.886200,0.648265,offer
86835.071820,0.000000,offer
86835.401160,0.423720,offer
86836.409140,0.000000,offer
86724.643120,0.028769,bid
86749.523260,0.000000,offer
86771.838540,0.355222,offer
86773.994220,0.000000,offer
86725.780840,0.028769,bid
86724.643120,0.000000,bid
86720.561300,0.527590,bid
86717.886660,0.575429,bid
86717.407620,0.039602,bid
86717.048340,0.810661,bid
86715.391660,0.000000,bid
86676.789020,0.812234,bid
86675.302000,0.354457,bid
86675.292020,0.000000,bid
86674.703200,0.534432,bid
86674.643320,0.000000,bid
86672.547520,0.000000,bid
86734.663040,0.017384,offer
86749.523260,0.032218,offer
86760.132000,0.000000,offer
87574.490020,0.002471,offer
87760.118020,0.000000,offer
86707.247980,1.361462,bid
86677.148300,1.311367,bid
86651.230240,0.411122,bid
86620.292240,0.000000,bid
75892.830160,0.005887,bid
86734.663040,0.017259,offer
86738.954440,0.000125,offer
86759.134000,1.924760,offer
86771.838540,0.000000,offer
86773.994220,0.355213,offer
86840.640660,0.147787,offer
86866.967900,0.689718,offer
86677.467660,0.354448,bid
86675.302000,0.000000,bid
103344.985820,0.000009,offer
86734.653060,0.024112,bid
86727.866660,0.048495,bid
86725.780840,0.000000,bid
86723.046320,0.028770,bid
86722.996420,0.000000,bid
86722.826760,0.000000,bid
86720.810800,0.000000,bid
86720.561300,0.195454,bid
86717.886660,0.000000,bid
86717.148140,0.115087,bid
86711.220020,0.000000,bid
86711.210040,0.000000,bid
86709.034400,0.000000,bid
86677.487620,0.354448,bid
86677.467660,0.000000,bid
86734.663040,0.248098,offer
86755.441400,0.204576,offer
86762.587080,1.847903,offer
86773.984240,0.355213,offer
86773.994220,0.000000,offer
86832.846280,0.648265,offer
86832.886200,0.000000,offer
86725.182040,0.000000,bid
86725.172060,0.471107,bid
86723.046320,0.000000,bid
86720.561300,0.209691,bid
86719.423580,0.000000,bid
86718.655120,0.115085,bid
86717.826780,0.005482,bid
86717.287860,0.118100,bid
86716.669100,0.000000,bid
86711.339780,0.254939,bid
86704.034420,1.151042,bid
86645.282160,0.000000,bid
86640.831080,1.257282,bid
86638.166420,0.088604,bid
86637.447860,0.000000,bid
86268.617000,0.050000,bid
86734.663040,0.384353,offer
86738.954440,0.000000,offer
86740.810720,0.079645,offer
86744.183960,0.000000,offer
86746.529260,0.000000,offer
86748.146020,0.114814,offer
86750.531240,0.000000,offer
86752.457380,0.374532,offer
86754.732820,0.000000,offer
86759.134000,0.924760,offer
86765.431380,0.000000,offer
86769.094040,0.000000,offer
86789.483180,1.317090,offer
86797.377360,0.031629,offer
86809.882300,0.000000,offer
86827.546900,0.042488,offer
86827.676640,0.000000,offer
86828.225540,3.407805,offer
86729.942500,0.000000,bid
86729.932520,0.000000,bid
86727.886620,0.000125,bid
86727.876640,0.029097,bid
86718.475480,0.023014,bid
86677.148300,0.430848,bid
86676.789020,0.000000,bid
86674.703200,0.000000,bid
86672.248120,0.812276,bid
86670.162300,0.534460,bid
86268.617000,0.050000,bid
86758.136000,1.000000,offer
86786.529100,0.289632,offer
86788.904340,0.000000,offer
86833.015940,0.423732,offer
86835.401160,0.000000,offer
103344.985820,0.000000,offer
86725.182040,0.002257,bid
86722.537340,0.028770,bid
86717.826780,0.000000,bid
86702.946600,0.120000,bid
86677.487620,0.000000,bid
86673.296020,0.354466,bid
86769.762700,0.355230,offer
86773.984240,0.000000,offer
86830.760460,0.648281,offer
86832.846280,0.000000,offer
86672.567480,0.812273,bid
86672.248120,0.000000,bid
86672.088440,0.000000,bid
86670.471680,0.534458,bid
86670.162300,0.000000,bid
86743.734860,0.024000,offer
86743.744840,0.040000,offer
86725.192020,0.001985,bid
86725.182040,0.000000,bid
86702.437620,0.000000,bid
86702.427640,0.000000,bid
86759.134000,0.000000,offer
86789.483180,0.000000,offer
86789.493160,0.000000,offer
86725.192020,0.000000,bid
86725.182040,0.002303,bid
86722.537340,0.000000,bid
86673.306000,0.354465,bid
86673.296020,0.000000,bid
86734.663040,0.384308,offer
86757.627020,0.000000,offer
86758.136000,0.000000,offer
86769.752720,0.355230,offer
86769.762700,0.000000,offer
86830.750480,0.648281,offer
86830.760460,0.000000,offer
87759.569120,0.022395,offer
86723.425560,0.028770,bid
86720.880660,0.115082,bid
86714.812820,0.575450,bid
86714.463520,0.029097,bid
86638.166420,0.000000,bid
86635.042680,0.088605,bid
86743.784760,0.029097,offer
86757.138000,1.000000,offer
86723.425560,0.000000,bid
86720.880660,0.000000,bid
86719.992440,0.028771,bid
86714.812820,0.000000,bid
86714.104240,0.115091,bid
86673.315980,0.354465,bid
86673.306000,0.000000,bid
86672.986640,0.000000,bid
86670.481660,0.143839,bid
86743.734860,0.038458,offer
86830.740500,0.648281,offer
86830.750480,0.000000,offer
86719.992440,0.000000,bid
86714.104240,0.000000,bid
86700.311880,0.926400,bid
86669.962700,1.641676,bid
86757.836600,0.893911,offer
86788.205740,1.580354,offer
86734.653060,0.025164,bid
86725.182040,0.000000,bid
86720.561300,0.141003,bid
86720.132160,0.028771,bid
86718.655120,0.000000,bid
86717.826780,0.005482,bid
86715.631180,0.115089,bid
86714.463520,0.000000,bid
86673.325960,0.354465,bid
86673.315980,0.000000,bid
86743.734860,0.024000,offer
86743.784760,0.000000,offer
86757.138000,1.000000,offer
86769.742740,0.355230,offer
86769.752720,0.000000,offer
86830.730520,0.648281,offer
86830.740500,0.000000,offer
86720.132160,0.000000,bid
86715.631180,0.000000,bid
86725.182040,0.002072,bid
86723.495420,0.000000,bid
86720.730960,0.223861,bid
86720.720980,0.115082,bid
86720.561300,0.000000,bid
86717.826780,0.000000,bid
86768.734760,0.000000,offer
86721.918580,0.000000,bid
86717.148140,0.000000,bid
86673.355900,0.354465,bid
86673.325960,0.000000,bid
86830.710560,0.648281,offer
86830.730520,0.000000,offer
86725.182040,0.000000,bid
86717.826780,0.005482,bid
86734.663040,0.384307,offer
86757.138000,0.000000,offer
86725.182040,0.002727,bid
86722.507400,0.028770,bid
86718.465500,0.115085,bid
86717.826780,0.000000,bid
86716.619200,0.115087,bid
86704.044400,1.462517,bid
86680.212160,0.579989,bid
86673.365880,0.354465,bid
86673.355900,0.000000,bid
86672.617380,1.985895,bid
86665.361920,0.000000,bid
86665.351940,0.000000,bid
86644.623480,0.742660,bid
75892.830160,0.000000,bid
86734.663040,0.266207,offer
86758.136000,1.000000,offer
86830.700580,0.648281,offer
86830.710560,0.000000,offer
105536.563880,0.000009,offer
86725.182040,0.000000,bid
